DATE,ALWIT FP Equity_DX_SI_QTY,ALWIT FP Equity_DX_SHORT_INTEREST_VALUE,ALWIT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALWIT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALWIT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALWIT FP Equity_DX_SI_MV,ALWIT FP Equity_DX_DSS,ALWIT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALWIT FP Equity_DX_SUPPLY_SI_QTY,ALWIT FP Equity_DX_BROKER_SI_QTY,ALWIT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALWIT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALWIT FP Equity_DX_BROKER_SI_MV_INC_x,ALWIT FP Equity_DX_BROKER_SI_QTY_ADD,ALWIT FP Equity_DX_SUPPLY_SI_MV_DEC,ALWIT FP Equity_DX_BROKER_SI_QTY_INC,ALWIT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALWIT FP Equity_DX_BROKER_SI_MV_INC_y,ALWIT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALWIT FP Equity_DX_BROKER_SI_MV_ADD,ALWIT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALWIT FP Equity_DX_BROKER_SI_QTY_DEC,ALWIT FP Equity_DX_SUPPLY_SI_MV,ALWIT FP Equity_DX_BROKER_SI_MV_DEC,ALWIT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALWIT FP Equity_DX_UTILIZATION_QUANTITY,ALWIT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALWIT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALWIT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALWIT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALWIT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALWIT FP Equity_DX_BROKER_SI_CON_RATIO,ALWIT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALWIT FP Equity_DX_DEMAND_SUPPLY_RATIO,ALWIT FP Equity_PX_LAST
2024-12-06,1600.0,4112.0,0.07,0.23,0.04,0.0,0.0,4112.0,1600.0,1600.0,4112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.87,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3587,2.57
2024-12-09,1600.0,3792.0,0.07,0.22,0.04,0.0,0.0,3792.0,1600.0,1600.0,3792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.87,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3587,2.37
2024-12-10,1600.0,3840.0,0.07,0.22,0.04,0.0,0.0,3840.0,1600.0,1600.0,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.87,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3587,2.4
2024-12-11,1600.0,3792.0,0.07,0.25,0.04,0.0,0.0,3792.0,1600.0,1600.0,3792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.61,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3361,2.37
2024-12-12,1600.0,3776.0,0.07,0.26,0.04,0.0,0.0,3776.0,1600.0,1600.0,3776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.09,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3509,2.36
2024-12-13,1600.0,3760.0,0.07,0.26,0.04,0.0,0.0,3760.0,1600.0,1600.0,3760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.09,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3509,2.35
2024-12-16,1600.0,3776.0,0.07,0.32,0.04,0.0,0.0,3776.0,1600.0,1600.0,3776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.09,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3509,2.36
2024-12-17,1600.0,3936.0,0.07,0.35,0.04,0.0,0.0,3936.0,1600.0,1600.0,3936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.09,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3509,2.46
2024-12-18,1600.0,3856.0,0.07,0.33,0.04,0.0,0.0,3856.0,1600.0,1600.0,3856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.09,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3509,2.41
2024-12-19,1600.0,3712.0,0.07,0.37,0.04,0.0,0.0,3712.0,1600.0,1600.0,3712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.09,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3509,2.32
2024-12-20,1600.0,3760.0,0.07,0.37,0.04,0.0,0.0,3760.0,1600.0,1600.0,3760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.09,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3509,2.35
2024-12-23,1600.0,3792.0,0.07,0.37,0.04,0.0,0.0,3792.0,1600.0,1600.0,3792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.09,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3509,2.37
2024-12-24,1600.0,3936.0,0.07,0.37,0.04,0.0,0.0,3936.0,1600.0,1600.0,3936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,2.46
2024-12-25,1600.0,3936.0,0.07,0.38,0.04,0.0,0.0,3936.0,1600.0,1600.0,3936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,0.0
2024-12-26,1600.0,3936.0,0.07,0.38,0.04,0.0,0.0,3936.0,1600.0,1600.0,3936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,0.0
2024-12-27,1600.0,4000.0,0.07,0.38,0.04,0.0,0.0,4000.0,1600.0,1600.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,2.5
2024-12-30,1600.0,4208.0,0.07,0.4,0.04,0.0,0.0,4208.0,1600.0,1600.0,4208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,2.63
2024-12-31,1600.0,4160.0,0.07,0.39,0.04,0.0,0.0,4160.0,1600.0,1600.0,4160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,2.6
2025-01-01,3200.0,8320.0,0.13,0.76,0.08,0.01,0.0,4160.0,1600.0,1600.0,4160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.7805,0.0
2025-01-02,1600.0,4272.0,0.07,0.38,0.04,0.0,0.0,4272.0,1600.0,1600.0,4272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.4,2.67
2025-01-03,1640.0,4329.6,0.07,0.39,0.04,0.0,0.0,4276.8,1620.0,1620.0,4276.8,20.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,100.0,40.3,0.0,0.0,0.0,100.0,2.44,0.9524,97.56,0.408,2.64
2025-01-06,1640.0,4329.6,0.07,0.39,0.04,0.0,0.0,4276.8,1620.0,1620.0,4276.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.51,0.0,0.0,0.0,100.0,2.44,0.9524,97.56,0.4,2.64
2025-01-07,1640.0,4493.6,0.07,0.39,0.04,0.0,0.0,4438.8,1620.0,1620.0,4438.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.51,0.0,0.0,0.0,100.0,2.44,0.9524,97.56,0.4,2.74
2025-01-08,1640.0,4542.8,0.07,0.42,0.04,0.0,0.0,4487.4,1620.0,1620.0,4487.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.51,0.0,0.0,0.0,100.0,2.44,0.9524,97.56,0.4,2.77
2025-01-09,3220.0,9209.2,0.13,0.85,0.08,0.01,0.0,9209.2,3220.0,3220.0,9209.2,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.01,0.0,100.0,78.54,0.0,0.0,0.0,100.0,48.14,0.5007,51.86,0.7854,2.86
2025-01-10,4840.0,13794.0,0.2,1.24,0.12,0.01,0.0,9177.0,3220.0,3220.0,9177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,78.54,0.0,0.0,0.0,100.0,33.96,0.5515,66.04,1.1805,2.85
2025-01-13,3200.0,9120.0,0.13,0.82,0.08,0.01,0.0,9120.0,3200.0,3200.0,9120.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.01,0.0,100.0,78.05,0.0,0.0,0.0,100.0,49.91,0.5,50.09,0.7805,2.85
2025-01-14,3200.0,9120.0,0.13,0.85,0.08,0.01,0.0,9120.0,3200.0,3200.0,9120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,78.05,0.0,0.0,0.0,100.0,49.91,0.5,50.09,0.7805,2.85
2025-01-15,3200.0,9024.0,0.13,0.86,0.08,0.01,0.0,9024.0,3200.0,3200.0,9024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,78.05,0.0,0.0,0.0,100.0,49.91,0.5,50.09,0.7805,2.82
2025-01-16,3200.0,8992.0,0.13,0.82,0.08,0.01,0.0,8992.0,3200.0,3200.0,8992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,78.05,0.0,0.0,0.0,100.0,49.91,0.5,50.09,0.7805,2.81
2025-01-17,3200.0,8864.0,0.13,0.81,0.08,0.01,0.0,8864.0,3200.0,3200.0,8864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,78.05,0.0,0.0,0.0,100.0,49.91,0.5,50.09,0.7805,2.77
2025-01-20,3200.0,8800.0,0.13,0.81,0.08,0.01,0.0,8800.0,3200.0,3200.0,8800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,80.0,0.0,0.0,0.0,100.0,49.91,0.5,50.09,0.8,2.75
2025-01-21,3200.0,8800.0,0.13,0.81,0.08,0.01,0.0,8800.0,3200.0,3200.0,8800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,80.0,0.0,0.0,0.0,100.0,49.91,0.5,50.09,0.8,2.75
2025-01-22,3200.0,8352.0,0.13,0.81,0.08,0.01,0.0,8352.0,3200.0,3200.0,8352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,80.0,0.0,0.0,0.0,100.0,49.91,0.5,50.09,0.8,2.61
2025-01-23,3200.0,8384.0,0.13,0.92,0.08,0.01,0.0,8384.0,3200.0,3200.0,8384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,80.0,0.0,0.0,0.0,100.0,49.9,0.5,50.1,0.8,2.62
2025-01-24,3200.0,8384.0,0.13,1.03,0.08,0.01,0.0,8384.0,3200.0,3200.0,8384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,80.0,0.0,0.0,0.0,100.0,49.9,0.5,50.1,0.8,2.62
2025-01-27,3200.0,8032.0,0.13,1.02,0.08,0.01,0.0,8032.0,3200.0,3200.0,8032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,80.0,0.0,0.0,0.0,100.0,49.9,0.5,50.1,0.8,2.51
2025-01-28,4800.0,9936.0,0.2,1.56,0.12,0.01,0.0,6624.0,3200.0,3200.0,6624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,80.0,0.0,0.0,0.0,100.0,33.42,0.555,66.58,1.2,2.07
2025-01-29,3200.0,6144.0,0.13,0.59,0.08,0.01,0.0,6144.0,3200.0,3200.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,80.0,0.0,0.0,0.0,100.0,49.88,0.5,50.12,0.8,1.92
2025-01-30,4800.0,9000.0,0.2,0.8,0.12,0.01,0.0,6000.0,3200.0,3200.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,80.0,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,1.2,1.875
2025-01-31,4800.0,9168.0,0.2,0.78,0.12,0.01,0.0,6112.0,3200.0,3200.0,6112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,80.0,0.0,0.0,0.0,100.0,33.39,0.5552,66.61,1.2,1.91
2025-02-03,1600.0,3152.0,0.07,0.28,0.04,0.0,0.0,3152.0,1600.0,1600.0,3152.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,1.97
2025-02-04,1600.0,3072.0,0.07,0.28,0.04,0.0,0.0,3072.0,1600.0,1600.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,1.92
2025-02-05,1600.0,3056.0,0.07,0.26,0.04,0.0,0.0,3056.0,1600.0,1600.0,3056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,1.91
2025-02-06,1600.0,3088.0,0.07,0.25,0.04,0.0,0.0,3088.0,1600.0,1600.0,3088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,1.93
2025-02-07,1600.0,3072.0,0.07,0.25,0.04,0.0,0.0,3072.0,1600.0,1600.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,1.92
2025-02-10,1600.0,3056.0,0.07,0.25,0.04,0.0,0.0,3056.0,1600.0,1600.0,3056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,1.91
2025-02-11,1600.0,3184.0,0.07,0.24,0.04,0.0,0.0,3184.0,1600.0,1600.0,3184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,1.99
2025-02-12,1600.0,3152.0,0.07,0.24,0.04,0.0,0.0,3152.0,1600.0,1600.0,3152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,1.97
2025-02-13,1600.0,3136.0,0.07,0.21,0.04,0.0,0.0,3136.0,1600.0,1600.0,3136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,1.96
2025-02-14,1600.0,3296.0,0.07,0.2,0.04,0.0,0.0,3296.0,1600.0,1600.0,3296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,2.06
2025-02-17,1600.0,3264.0,0.07,0.19,0.04,0.0,0.0,3264.0,1600.0,1600.0,3264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,2.04
2025-02-18,1600.0,3280.0,0.07,0.19,0.04,0.0,0.0,3280.0,1600.0,1600.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,2.05
2025-02-19,1600.0,3184.0,0.07,0.19,0.04,0.0,0.0,3184.0,1600.0,1600.0,3184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,1.99
2025-02-20,1600.0,3264.0,0.07,0.19,0.04,0.0,0.0,3264.0,1600.0,1600.0,3264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,2.04
2025-02-21,1600.0,3232.0,0.07,0.19,0.04,0.0,0.0,3232.0,1600.0,1600.0,3232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.02,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3902,2.02
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,5200.0,10348.0,0.01,0.0,0.0,0.0,0.0,0.0,1.99
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10192.0,0.01,0.0,0.0,0.0,0.0,0.0,1.96
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10192.0,0.01,0.0,0.0,0.0,0.0,0.0,1.96
2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10322.0,0.01,0.0,0.0,0.0,0.0,0.0,1.985
2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,9984.0,0.01,0.0,0.0,0.0,0.0,0.0,1.92
2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,9828.0,0.01,0.0,0.0,0.0,0.0,0.0,1.89
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,9958.0,0.01,0.0,0.0,0.0,0.0,0.0,1.915
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10608.0,0.01,0.0,0.0,0.0,0.0,0.0,2.04
2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10868.0,0.01,0.0,0.0,0.0,0.0,0.0,2.09
2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,11336.0,0.01,0.0,0.0,0.0,0.0,0.0,2.18
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,11180.0,0.01,0.0,0.0,0.0,0.0,0.0,2.15
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10556.0,0.01,0.0,0.0,0.0,0.0,0.0,2.03
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10764.0,0.01,0.0,0.0,0.0,0.0,0.0,2.07
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10712.0,0.01,0.0,0.0,0.0,0.0,0.0,2.06
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10764.0,0.01,0.0,0.0,0.0,0.0,0.0,2.07
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10816.0,0.01,0.0,0.0,0.0,0.0,0.0,2.08
2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10556.0,0.01,0.0,0.0,0.0,0.0,0.0,2.03
2025-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10504.0,0.01,0.0,0.0,0.0,0.0,0.0,2.02
2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10608.0,0.01,0.0,0.0,0.0,0.0,0.0,2.04
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,11024.0,0.01,0.0,0.0,0.0,0.0,0.0,2.12
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10712.0,0.01,0.0,0.0,0.0,0.0,0.0,2.06
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,11492.0,0.01,0.0,0.0,0.0,0.0,0.0,2.21
2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10816.0,0.01,0.0,0.0,0.0,0.0,0.0,2.08
2025-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10712.0,0.01,0.0,0.0,0.0,0.0,0.0,2.06
2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10660.0,0.01,0.0,0.0,0.0,0.0,0.0,2.05
2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10556.0,0.01,0.0,0.0,0.0,0.0,0.0,2.03
2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10660.0,0.01,0.0,0.0,0.0,0.0,0.0,2.05
2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,10608.0,0.01,0.0,0.0,0.0,0.0,0.0,2.04
