DATE,LQQ FP Equity_DX_SI_QTY,LQQ FP Equity_DX_SHORT_INTEREST_VALUE,LQQ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LQQ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LQQ FP Equity_DX_SI_MV,LQQ FP Equity_DX_DSS,LQQ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LQQ FP Equity_DX_SUPPLY_SI_QTY,LQQ FP Equity_DX_BROKER_SI_QTY,LQQ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LQQ FP Equity_DX_BROKER_SI_MV_NEW_x,LQQ FP Equity_DX_SUPPLY_SI_QTY_INC_x,LQQ FP Equity_DX_BROKER_SI_MV_INC_x,LQQ FP Equity_DX_BROKER_SI_QTY_ADD,LQQ FP Equity_DX_BROKER_SI_QTY_NEW,LQQ FP Equity_DX_SUPPLY_SI_MV_DEC,LQQ FP Equity_DX_BROKER_SI_QTY_INC,LQQ FP Equity_DX_SUPPLY_SI_QTY_DEC,LQQ FP Equity_DX_BROKER_SI_MV_NEW_y,LQQ FP Equity_DX_BROKER_SI_MV_INC_y,LQQ FP Equity_DX_SUPPLY_SI_QTY_INC_y,LQQ FP Equity_DX_BROKER_SI_MV_ADD,LQQ FP Equity_DX_SUPPLY_SI_QTY_ADD,LQQ FP Equity_DX_BROKER_SI_QTY_DEC,LQQ FP Equity_DX_SUPPLY_SI_MV,LQQ FP Equity_DX_BROKER_SI_MV_DEC,LQQ FP Equity_DX_BROKER_SI_MV_RMV,LQQ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LQQ FP Equity_DX_UTILIZATION_QUANTITY,LQQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LQQ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LQQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LQQ FP Equity_DX_ACTIVE_UTILIZATION_MV,LQQ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LQQ FP Equity_DX_BROKER_SI_CON_RATIO,LQQ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LQQ FP Equity_DX_DEMAND_SUPPLY_RATIO,LQQ FP Equity_PX_LAST
2023-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2885.0,1885636.0,1.78,0.0,0.0,0.0,0.0,0.0,653.6
2023-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2885.0,1904388.5,1.87,0.0,0.0,0.0,0.0,0.0,660.1
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2885.0,1863710.0,1.89,0.0,0.0,0.0,0.0,0.0,646.0
2023-06-01,212.0,138542.0,0.05,0.03,0.14,0.0,69271.0,106.0,106.0,69271.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,106.0,0.0,0.07,0.0,0.0,100.0,3.66,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0732,653.5
2023-06-02,212.0,142442.8,0.05,0.03,0.14,0.0,71221.4,106.0,106.0,71221.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,3.66,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0732,671.9
2023-06-05,3612.0,2461216.8,0.8,0.58,2.43,0.0,1230608.4,1806.0,1806.0,1230608.4,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,1700.0,0.0,1.21,0.0,0.0,100.0,39.3,0.0,0.0,0.0,100.0,3.07,0.9406,96.93,0.7861,681.4
2023-06-06,7012.0,4714167.6,1.54,1.13,4.78,0.0,2357083.8,3506.0,3506.0,2357083.8,0.0,1700.0,1.17,0.0,0.0,0.0,1700.0,0.0,0.0,1.17,1700.0,0.0,0.0,0.0,2.39,0.0,0.0,100.0,55.7,0.0,0.0,0.0,100.0,1.51,0.9702,98.49,1.1139,672.3
2023-06-07,7012.0,4666486.0,1.51,1.12,4.71,0.0,2333243.0,3506.0,3506.0,2333243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,100.0,55.7,0.0,0.0,0.0,100.0,1.52,0.97,98.48,1.1139,665.5
2023-06-08,212.0,139983.6,0.05,0.03,0.14,0.0,69991.8,106.0,106.0,69991.8,0.0,0.0,0.0,0.0,0.0,2.27,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,3400.0,0.07,2.27,0.0,100.0,3.66,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0732,660.3
2023-06-09,212.0,141552.4,0.05,0.03,0.14,0.0,70776.2,106.0,106.0,70776.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,3.68,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0736,667.7
2023-06-12,6812.0,4611724.0,1.5,1.08,4.55,0.0,2305862.0,3406.0,3406.0,2305862.0,0.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3300.0,0.0,2.28,0.0,0.0,100.0,54.85,0.0,0.0,0.0,100.0,1.6,0.9685,98.4,1.0969,677.0
2023-06-13,6812.0,4742514.4,1.5,1.08,4.6,0.0,2371257.2,3406.0,3406.0,2371257.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,100.0,54.85,0.0,0.0,0.0,100.0,1.63,0.968,98.37,1.0969,696.2
2023-06-14,212.0,148930.0,0.04,0.03,0.15,0.0,74465.0,106.0,106.0,74465.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,3300.0,0.07,2.21,0.0,100.0,3.64,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0729,702.5
2023-06-15,212.0,150053.6,0.04,0.03,0.15,0.0,75026.8,106.0,106.0,75026.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,3.65,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0729,707.8
2023-06-16,212.0,151071.2,0.04,0.03,0.15,0.0,75535.6,106.0,106.0,75535.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,100.0,3.6,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0721,712.6
2023-06-19,212.0,148930.0,0.04,0.03,0.15,0.0,74465.0,106.0,106.0,74465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,100.0,3.6,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0721,702.5
2023-06-20,212.0,148294.0,0.04,0.03,0.15,0.0,74147.0,106.0,106.0,74147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,3.6,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0721,699.5
2023-06-21,212.0,145220.0,0.04,0.03,0.15,0.0,72610.0,106.0,106.0,72610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,3.6,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0721,685.0
2023-06-22,212.0,146598.0,0.04,0.03,0.15,0.0,73299.0,106.0,106.0,73299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,3.6,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.072,691.5
2023-06-23,212.0,145538.0,0.04,0.03,0.15,0.0,72769.0,106.0,106.0,72769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,3.64,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0728,686.5
2023-06-26,212.0,145177.6,0.04,0.03,0.15,0.0,72588.8,106.0,106.0,72588.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,3.64,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0728,684.8
2023-06-27,212.0,143630.0,0.04,0.03,0.14,0.0,71815.0,106.0,106.0,71815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,3.64,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0728,677.5
2023-06-28,2612.0,1820302.8,0.5,0.41,1.77,0.0,910151.4,1306.0,1306.0,910151.4,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,1200.0,0.0,0.89,0.0,0.0,100.0,32.16,0.0,0.0,0.0,100.0,4.34,0.917,95.66,0.6432,696.9
2023-06-29,2612.0,1815078.8,0.5,0.41,1.82,0.0,907539.4,1306.0,1306.0,907539.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,100.0,32.14,0.0,0.0,0.0,100.0,4.23,0.919,95.77,0.6429,694.9
2023-06-30,2612.0,1857393.2,0.51,0.41,1.82,0.0,928696.6,1306.0,1306.0,928696.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,100.0,32.18,0.0,0.0,0.0,100.0,4.31,0.9175,95.69,0.6435,711.1
2023-07-03,2612.0,1860788.8,0.51,0.41,1.86,0.0,930394.4,1306.0,1306.0,930394.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,100.0,32.99,0.0,0.0,0.0,100.0,4.22,0.9191,95.78,0.6598,712.4
2023-07-04,3412.0,2444015.6,0.67,0.53,2.43,0.0,2368087.8,106.0,3306.0,75927.8,0.0,0.0,1.42,0.0,0.0,0.85,2000.0,1200.0,0.0,1.42,0.0,0.0,0.0,0.0,0.08,0.0,0.0,100.0,3.84,0.0,0.0,0.0,100.0,3.21,0.9378,96.79,1.2367,716.3
2023-07-05,3412.0,2450498.4,0.68,0.53,2.45,0.0,2374369.2,106.0,3306.0,76129.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,100.0,3.88,0.0,0.0,0.0,100.0,3.22,0.9377,96.78,1.2503,718.2
2023-07-06,3412.0,2386352.8,0.69,0.53,2.46,0.0,2312216.4,106.0,3306.0,74136.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,100.0,3.88,0.0,0.0,0.0,100.0,3.2,0.9381,96.8,1.2503,699.4
2023-07-07,3200.0,2248320.0,0.64,0.5,2.24,0.0,2248320.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,106.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.1726,702.6
2023-07-10,3200.0,2220160.0,0.67,0.5,2.25,0.0,2220160.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.1812,693.8
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,2.25,0.0,0.0,0.0,2711.0,1883331.7,1.88,0.0,0.0,0.0,0.0,0.0,694.7
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2749.0,1952614.7,1.87,0.0,0.0,0.0,0.0,0.0,710.3
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2749.0,1977905.5,1.9,0.0,0.0,0.0,0.0,0.0,719.5
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2624.0,1933888.0,1.86,0.0,0.0,0.0,0.0,0.0,737.0
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524.0,1853120.8,1.84,0.0,0.0,0.0,0.0,0.0,734.2
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2534.0,1864263.8,1.87,0.0,0.0,0.0,0.0,0.0,735.7
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2535.0,1929135.0,1.89,0.0,0.0,0.0,0.0,0.0,761.0
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525.0,1865217.5,1.91,0.0,0.0,0.0,0.0,0.0,738.7
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525.0,1832897.5,1.9,0.0,0.0,0.0,0.0,0.0,725.9
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2555.0,1843688.0,1.83,0.0,0.0,0.0,0.0,0.0,721.6
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2557.0,1880162.1,1.82,0.0,0.0,0.0,0.0,0.0,735.3
2023-07-26,400.0,290040.0,0.08,0.06,0.29,0.0,145020.0,200.0,200.0,145020.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,200.0,0.0,0.15,0.0,0.0,100.0,7.25,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1449,725.1
2023-07-27,400.0,302320.0,0.08,0.06,0.29,0.0,151160.0,200.0,200.0,151160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,100.0,7.25,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1449,755.8
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.14,0.0,0.0,0.0,2761.0,2088144.3,1.99,0.0,0.0,0.0,0.0,0.0,756.3
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.0,1921436.2,1.85,0.0,0.0,0.0,0.0,0.0,753.8
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.0,1925259.7,1.91,0.0,0.0,0.0,0.0,0.0,755.3
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.0,1854907.3,1.91,0.0,0.0,0.0,0.0,0.0,727.7
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.0,1843436.8,1.9,0.0,0.0,0.0,0.0,0.0,723.2
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2551.0,1851515.8,1.81,0.0,0.0,0.0,0.0,0.0,725.8
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2559.0,1819449.0,1.83,0.0,0.0,0.0,0.0,0.0,711.0
2023-08-08,600.0,422340.0,0.12,0.09,0.43,0.0,211170.0,300.0,300.0,211170.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,300.0,0.0,0.21,0.0,0.0,100.0,10.52,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2105,703.9
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.21,0.0,0.0,0.0,2551.0,1778047.0,1.82,0.0,0.0,0.0,0.0,0.0,697.0
2023-08-10,260.0,183430.0,0.05,0.04,0.18,0.0,91715.0,130.0,130.0,91715.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,130.0,0.0,0.09,0.0,0.0,100.0,5.08,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1016,705.5
2023-08-11,660.0,452430.0,0.12,0.1,0.47,0.0,226215.0,330.0,330.0,226215.0,0.0,0.0,0.14,0.0,0.0,0.0,200.0,0.0,0.0,0.14,0.0,0.0,200.0,0.0,0.23,0.0,0.0,100.0,12.12,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2424,685.5
2023-08-14,2060.0,1445090.0,0.38,0.32,1.41,0.0,722545.0,1030.0,1030.0,722545.0,0.0,700.0,0.47,0.0,0.0,0.0,700.0,0.0,0.0,0.47,700.0,0.0,0.0,0.0,0.7,0.0,0.0,100.0,30.2,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6039,701.5
2023-08-15,960.0,670560.0,0.18,0.15,0.67,0.0,579755.0,130.0,830.0,90805.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,900.0,0.0,0.0,0.0,0.0,0.0,200.0,0.09,0.12,0.0,100.0,5.14,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3793,698.5
2023-08-16,260.0,180154.0,0.05,0.04,0.18,0.0,90077.0,130.0,130.0,90077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.09,0.49,0.0,100.0,5.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1035,692.9
2023-08-17,5060.0,3413982.0,0.91,0.8,3.5,0.0,1706991.0,2530.0,2530.0,1706991.0,0.0,0.0,1.66,0.0,0.0,0.0,2400.0,0.0,0.0,1.66,0.0,0.0,2400.0,0.0,1.75,0.0,0.0,100.0,51.52,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.0303,674.7
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,2530.0,0.0,0.0,0.0,0.0,0.0,2530.0,0.0,1.75,0.0,0.0,0.0,2519.0,1651960.2,1.69,0.0,0.0,0.0,0.0,0.0,655.8
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2645.0,1773208.0,1.72,0.0,0.0,0.0,0.0,0.0,670.4
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2541.0,1755831.0,1.66,0.0,0.0,0.0,0.0,0.0,691.0
2023-08-23,2400.0,1693200.0,0.38,0.38,1.66,0.0,846600.0,1200.0,1200.0,846600.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,1200.0,0.0,0.83,0.0,0.0,100.0,37.72,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.7545,705.5
2023-08-24,3200.0,2205120.0,0.51,0.51,2.26,0.0,1102560.0,1600.0,1600.0,1102560.0,0.0,400.0,0.3,0.0,0.0,0.0,400.0,0.0,0.0,0.3,400.0,0.0,0.0,0.0,1.13,0.0,0.0,100.0,45.47,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9093,689.1
2023-08-25,3200.0,2173120.0,0.49,0.51,2.21,0.0,1086560.0,1600.0,1600.0,1086560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,100.0,45.38,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9075,679.1
2023-08-28,3200.0,2221120.0,0.49,0.51,2.18,0.0,1110560.0,1600.0,1600.0,1110560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,100.0,45.53,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9106,694.1
2023-08-29,2400.0,1733760.0,0.37,0.38,1.67,0.0,866880.0,1200.0,1200.0,866880.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,400.0,0.0,0.0,0.0,0.0,0.0,400.0,0.83,0.25,0.0,100.0,38.54,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.7707,722.4
2023-08-30,2400.0,1745520.0,0.36,0.38,1.73,0.0,872760.0,1200.0,1200.0,872760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,100.0,38.54,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.7707,727.3
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.87,0.0,0.0,0.0,1898.0,1405469.0,1.38,0.0,0.0,0.0,0.0,0.0,740.5
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.0,1409932.7,1.38,0.0,0.0,0.0,0.0,0.0,740.9
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.0,1407690.5,1.39,0.0,0.0,0.0,0.0,0.0,740.5
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.0,1419666.8,1.4,0.0,0.0,0.0,0.0,0.0,746.8
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.0,1394193.4,1.39,0.0,0.0,0.0,0.0,0.0,733.4
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.0,1373662.6,1.41,0.0,0.0,0.0,0.0,0.0,722.6
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.0,1390581.5,1.38,0.0,0.0,0.0,0.0,0.0,731.5
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894.0,1387544.4,1.35,0.0,0.0,0.0,0.0,0.0,732.6
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.0,1392395.2,1.36,0.0,0.0,0.0,0.0,0.0,731.3
2023-09-13,2200.0,1612600.0,0.34,0.35,1.61,0.0,806300.0,1100.0,1100.0,806300.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1100.0,0.0,0.8,0.0,0.0,100.0,36.62,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.7324,733.0
