DATE,ALSMA FP Equity_DX_SI_QTY,ALSMA FP Equity_DX_SHORT_INTEREST_VALUE,ALSMA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSMA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSMA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSMA FP Equity_DX_SI_MV,ALSMA FP Equity_DX_DSS,ALSMA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSMA FP Equity_DX_SUPPLY_SI_QTY,ALSMA FP Equity_DX_BROKER_SI_QTY,ALSMA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSMA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALSMA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSMA FP Equity_DX_BROKER_SI_MV_INC_x,ALSMA FP Equity_DX_SUPPLY_SI_MV_NEW,ALSMA FP Equity_DX_BROKER_SI_QTY_ADD,ALSMA FP Equity_DX_SUPPLY_SI_MV_DEC,ALSMA FP Equity_DX_BROKER_SI_QTY_INC,ALSMA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSMA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALSMA FP Equity_DX_BROKER_SI_MV_INC_y,ALSMA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSMA FP Equity_DX_BROKER_SI_MV_ADD,ALSMA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSMA FP Equity_DX_BROKER_SI_QTY_DEC,ALSMA FP Equity_DX_SUPPLY_SI_MV,ALSMA FP Equity_DX_BROKER_SI_MV_DEC,ALSMA FP Equity_DX_SUPPLY_SI_MV_RMV,ALSMA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSMA FP Equity_DX_UTILIZATION_QUANTITY,ALSMA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSMA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSMA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALSMA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSMA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSMA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSMA FP Equity_DX_BROKER_SI_CON_RATIO,ALSMA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSMA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALSMA FP Equity_PX_LAST
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,124548.45,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.45
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,126353.5,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.5
2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,126353.5,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.5
2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,123826.43,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.43
2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,124909.46,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.46
2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,125631.48,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.48
2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,126353.5,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.5
2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,124909.46,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.46
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,125270.47,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.47
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,127797.54,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.54
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,127436.53,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.53
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,127075.52,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.52
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,127075.52,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.52
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,127075.52,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.52
2022-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,127075.52,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.52
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,127075.52,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.52
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,127075.52,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.52
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,127075.52,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.52
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,127436.53,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.53
2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,127436.53,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.53
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,126714.51,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.51
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,129602.59,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.59
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,127075.52,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.52
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,127075.52,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.52
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,127075.52,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.52
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,124909.46,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.46
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,124909.46,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.46
2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,124909.46,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.46
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,124909.46,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.46
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,122382.39,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.39
2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,123465.42,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.42
2022-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,125270.47,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.47
2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,125270.47,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.47
2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,124187.44,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.44
2022-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,123104.41,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.41
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,125992.49,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.49
2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,125992.49,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.49
2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,123104.41,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.41
2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,124187.44,0.0,0.13,0.0,0.0,0.0,0.0,0.0,3.44
2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,122382.39,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.39
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,122021.38,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.38
2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,122382.39,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.39
2022-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,122021.38,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.38
2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,116967.24,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.24
2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,117689.26,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.26
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,120577.34,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.34
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,120577.34,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,118411.28,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.28
2022-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,115162.19,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.19
2022-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35978.0,115489.38,0.0,0.11,0.0,0.0,0.0,0.0,0.0,3.21
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35978.0,116928.5,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.25
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35978.0,114769.82,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.19
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35727.0,115755.48,0.0,0.11,0.0,0.0,0.0,0.0,0.0,3.24
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35727.0,115755.48,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.24
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35727.0,115755.48,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.24
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34361.0,110298.81,0.0,0.11,0.0,0.0,0.0,0.0,0.0,3.21
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33930.0,108915.3,0.0,0.11,0.0,0.0,0.0,0.0,0.0,3.21
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33780.0,109447.2,0.0,0.11,0.0,0.0,0.0,0.0,0.0,3.24
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33452.0,108384.48,0.0,0.11,0.0,0.0,0.0,0.0,0.0,3.24
2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33015.0,106968.6,0.0,0.11,0.0,0.0,0.0,0.0,0.0,3.24
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31704.0,102720.96,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.24
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31704.0,102720.96,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.24
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31101.0,99834.21,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.21
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21101.0,67734.21,0.0,0.07,0.0,0.0,0.0,0.0,0.0,3.21
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21101.0,67734.21,0.0,0.07,0.0,0.0,0.0,0.0,0.0,3.21
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21101.0,67945.22,0.0,0.07,0.0,0.0,0.0,0.0,0.0,3.22
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21101.0,70477.34,0.0,0.07,0.0,0.0,0.0,0.0,0.0,3.34
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21101.0,68789.26,0.0,0.07,0.0,0.0,0.0,0.0,0.0,3.26
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21101.0,70477.34,0.0,0.07,0.0,0.0,0.0,0.0,0.0,3.34
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21101.0,73853.5,0.0,0.07,0.0,0.0,0.0,0.0,0.0,3.5
2023-01-27,32000.0,114880.0,0.61,49.48,0.61,0.11,0.0,57440.0,16000.0,16000.0,57440.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,16000.0,0.0,0.06,0.0,0.0,100.0,75.83,0.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.5165,3.59
2023-01-30,32000.0,111680.0,0.61,49.17,0.61,0.11,0.0,55840.0,16000.0,16000.0,55840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,75.83,0.0,0.0,0.0,0.0,100.0,49.33,0.5001,50.67,1.5165,3.49
2023-01-31,32000.0,115200.0,0.61,48.58,0.61,0.11,0.0,57600.0,16000.0,16000.0,57600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,75.83,0.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.5165,3.6
2023-02-01,16000.0,56800.0,0.31,23.66,0.31,0.06,0.0,56800.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,1.0,100.0,0.0,3.55
2023-02-02,32000.0,113280.0,0.61,47.26,0.61,0.11,0.0,56640.0,16000.0,16000.0,56640.0,16000.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,75.83,0.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.5165,3.54
