DATE,CEU2 FP Equity_DX_SI_QTY,CEU2 FP Equity_DX_SHORT_INTEREST_VALUE,CEU2 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CEU2 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CEU2 FP Equity_DX_SI_MV,CEU2 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CEU2 FP Equity_DX_SUPPLY_SI_QTY,CEU2 FP Equity_DX_BROKER_SI_QTY,CEU2 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CEU2 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CEU2 FP Equity_DX_BROKER_SI_MV_INC_x,CEU2 FP Equity_DX_BROKER_SI_QTY_ADD,CEU2 FP Equity_DX_SUPPLY_SI_MV_DEC,CEU2 FP Equity_DX_BROKER_SI_QTY_INC,CEU2 FP Equity_DX_SUPPLY_SI_QTY_DEC,CEU2 FP Equity_DX_BROKER_SI_MV_INC_y,CEU2 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CEU2 FP Equity_DX_BROKER_SI_MV_ADD,CEU2 FP Equity_DX_SUPPLY_SI_QTY_ADD,CEU2 FP Equity_DX_BROKER_SI_QTY_DEC,CEU2 FP Equity_DX_SUPPLY_SI_MV,CEU2 FP Equity_DX_BROKER_SI_MV_DEC,CEU2 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CEU2 FP Equity_DX_UTILIZATION_QUANTITY,CEU2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CEU2 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CEU2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CEU2 FP Equity_DX_ACTIVE_UTILIZATION_MV,CEU2 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CEU2 FP Equity_DX_BROKER_SI_CON_RATIO,CEU2 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CEU2 FP Equity_DX_DEMAND_SUPPLY_RATIO,CEU2 FP Equity_PX_LAST
2024-07-02,32000.0,2978304.0,6.25,0.15,2.97,2885232.0,16000.0,31000.0,1489152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,100.0,98.03,0.0,0.0,0.0,100.0,46.87,0.4433,46.87,1.9607,93.072
2024-07-03,32000.0,2997952.0,6.5,0.15,2.99,2904266.0,16000.0,31000.0,1498976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,100.0,98.03,0.0,0.0,0.0,100.0,46.89,0.4437,46.89,1.9607,93.686
2024-07-04,32000.0,3015648.0,6.61,0.15,3.01,2921409.0,16000.0,31000.0,1507824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,100.0,98.03,0.0,0.0,0.0,100.0,46.89,0.4436,46.89,1.9607,94.239
2024-07-05,18227.0,1715452.33,4.18,0.08,1.72,209596.33,16000.0,2227.0,1505856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28773.0,1.51,2.71,100.0,98.03,0.0,0.0,0.0,100.0,10.97,0.694,82.31,1.1168,94.116
2024-07-08,5527.0,519924.89,1.29,0.03,0.52,425854.89,3000.0,4527.0,282210.0,0.0,0.0,2300.0,1.23,0.0,13000.0,0.0,0.0,0.22,0.0,0.0,0.28,0.0,100.0,90.33,0.0,0.0,0.0,100.0,36.18,0.3141,36.2,1.6643,94.07
2024-07-09,5227.0,487219.12,1.23,0.02,0.49,394007.12,3000.0,4227.0,279636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.28,0.03,100.0,90.33,0.0,0.0,0.0,100.0,38.13,0.3482,38.48,1.5739,93.212
2024-07-10,3227.0,303350.91,0.79,0.01,0.3,303350.91,2000.0,3227.0,188008.0,0.0,0.0,0.0,0.09,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.19,0.09,100.0,86.17,0.0,0.0,0.0,100.0,38.02,0.5287,61.98,1.3903,94.004
2024-07-11,3227.0,305167.71,0.79,0.01,0.3,305167.71,2000.0,3227.0,189134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,100.0,86.17,0.0,0.0,0.0,100.0,38.02,0.5287,61.98,1.3903,94.567
2024-07-12,3227.0,307678.32,0.79,0.01,0.31,307678.32,2000.0,3227.0,190690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,100.0,86.17,0.0,0.0,0.0,100.0,38.02,0.5287,61.98,1.3903,95.345
2024-07-15,3227.0,304425.5,0.79,0.01,0.3,304425.5,2000.0,3227.0,188674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,100.0,86.17,0.0,0.0,0.0,100.0,38.02,0.5287,61.98,1.3903,94.337
2024-07-16,3227.0,303718.79,0.92,0.01,0.3,303718.79,2000.0,3227.0,188236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,100.0,86.17,0.0,0.0,0.0,100.0,38.02,0.5287,61.98,1.3903,94.118
2024-07-17,3227.0,302402.17,0.72,0.01,0.3,302402.17,2000.0,3227.0,187420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,100.0,86.17,0.0,0.0,0.0,100.0,38.02,0.5287,61.98,1.3903,93.71
2024-07-18,3227.0,301514.75,0.72,0.01,0.3,301514.75,2000.0,3227.0,186870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,100.0,86.17,0.0,0.0,0.0,100.0,38.06,0.5285,61.94,1.3903,93.435
2024-07-19,3227.0,299178.4,0.72,0.01,0.3,299178.4,2000.0,3227.0,185422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,100.0,86.17,0.0,0.0,0.0,100.0,38.02,0.5287,61.98,1.3903,92.711
2024-07-22,3227.0,302234.37,0.72,0.01,0.3,302234.37,2000.0,3227.0,187316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,100.0,86.17,0.0,0.0,0.0,100.0,38.02,0.5287,61.98,1.3903,93.658
2024-07-23,3227.0,302702.28,0.78,0.01,0.3,302702.28,2000.0,3227.0,187606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,100.0,86.17,0.0,0.0,0.0,100.0,38.02,0.5287,61.98,1.3903,93.803
2024-07-24,3227.0,300891.93,0.81,0.01,0.3,300891.93,2000.0,3227.0,186484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,100.0,86.17,0.0,0.0,0.0,100.0,38.19,0.5279,61.81,1.3903,93.242
2024-07-25,3227.0,298700.8,0.74,0.01,0.3,298700.8,2000.0,3227.0,185126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,100.0,86.17,0.0,0.0,0.0,100.0,38.02,0.5287,61.98,1.3903,92.563
2024-07-26,3227.0,300943.57,0.73,0.01,0.3,300943.57,2000.0,3227.0,186516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,100.0,86.17,0.0,0.0,0.0,100.0,38.02,0.5287,61.98,1.3903,93.258
2024-07-29,7127.0,662946.41,1.46,0.03,0.66,300172.31,5900.0,3227.0,548812.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.0,0.0,0.55,0.0,100.0,94.84,0.0,0.0,0.0,100.0,28.02,0.4082,54.79,1.1456,93.019
2024-07-30,7127.0,665562.02,1.39,0.03,0.66,301356.62,5900.0,3227.0,550977.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,100.0,94.84,0.0,0.0,0.0,100.0,28.12,0.4072,54.62,1.1456,93.386
2024-07-31,7127.0,671420.42,1.38,0.03,0.67,304009.22,5900.0,3227.0,555827.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,100.0,94.84,0.0,0.0,0.0,100.0,28.2,0.4065,54.5,1.1456,94.208
2024-08-01,7127.0,661642.17,1.4,0.03,0.66,299581.77,5900.0,3227.0,547732.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,100.0,94.84,0.0,0.0,0.0,100.0,27.84,0.4101,55.08,1.1456,92.836
2024-08-02,7127.0,645435.37,1.39,0.03,0.65,292243.57,5900.0,3227.0,534315.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,100.0,94.84,0.0,0.0,0.0,100.0,27.68,0.4117,55.34,1.1456,90.562
2024-08-05,7127.0,632229.04,1.36,0.03,0.64,286263.94,5900.0,3227.0,523383.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,100.0,94.84,0.0,0.0,0.0,100.0,27.75,0.411,55.23,1.1456,88.709
2024-08-06,7127.0,632549.76,1.39,0.03,0.63,286409.16,5900.0,3227.0,523648.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,100.0,94.84,0.0,0.0,0.0,100.0,28.07,0.4078,54.71,1.1456,88.754
2024-08-07,7127.0,643461.19,1.19,0.03,0.64,291349.7,5900.0,3227.0,532681.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,100.0,99.49,0.0,0.0,0.0,100.0,28.33,0.4052,54.3,1.2019,90.285
2024-08-08,7127.0,644444.72,1.44,0.03,0.64,291795.02,5900.0,3227.0,533495.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,100.0,99.49,0.0,0.0,0.0,100.0,28.09,0.4076,54.68,1.2019,90.423
2024-08-09,7127.0,648086.62,1.48,0.03,0.65,293444.02,5900.0,3227.0,536510.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,100.0,99.49,0.0,0.0,0.0,100.0,28.15,0.407,54.58,1.2019,90.934
2024-08-12,7127.0,647466.57,1.54,0.03,0.64,111469.27,5900.0,1227.0,535997.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.53,0.18,100.0,99.49,0.0,0.0,0.0,100.0,28.07,0.4079,54.73,1.2019,90.847
2024-08-13,7127.0,651400.67,1.51,0.03,0.65,112146.57,5900.0,1227.0,539254.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,100.0,99.49,0.0,0.0,0.0,100.0,28.04,0.4073,54.66,1.2019,91.399
2024-08-14,3900.0,357856.2,0.81,0.02,0.36,0.0,3900.0,0.0,357856.2,0.0,0.0,0.0,0.18,0.0,2000.0,0.0,0.0,0.0,0.0,1227.0,0.36,0.11,100.0,99.24,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9924,91.758
2024-08-15,3900.0,362711.7,0.81,0.02,0.36,0.0,3900.0,0.0,362711.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,100.0,99.24,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9924,93.003
2024-08-16,3900.0,363308.4,0.81,0.02,0.36,0.0,3900.0,0.0,363308.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,100.0,99.24,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9924,93.156
2024-08-19,3900.0,366147.6,0.81,0.02,0.36,0.0,3900.0,0.0,366147.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,100.0,99.24,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9924,93.884
2024-08-20,3900.0,364330.2,0.81,0.02,0.37,0.0,3900.0,0.0,364330.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,100.0,99.24,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9924,93.418
2024-08-21,238900.0,22385407.8,49.9,1.1,22.37,22019970.0,238900.0,235000.0,22385407.8,0.0,0.0,235000.0,0.0,0.0,0.0,0.0,0.0,22.01,235000.0,0.0,22.37,0.0,99.99,99.99,30.0,2811.06,0.02,99.91,1.63,0.9679,98.37,0.9999,93.702
2024-08-22,244300.0,22971284.7,50.99,1.12,22.73,22350693.3,241600.0,237700.0,22717406.4,2700.0,0.0,2700.0,0.0,0.0,0.0,0.0,2700.0,0.25,0.0,0.0,22.48,0.0,99.99,99.99,30.0,2820.87,0.03,99.85,2.21,0.9261,96.19,1.0111,94.029
2024-08-23,244300.0,23067294.6,37.28,1.12,22.98,22444109.4,241600.0,237700.0,22812355.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.81,0.0,99.99,99.99,30.0,2832.66,0.03,99.86,2.22,0.9258,96.18,1.0111,94.422
2024-08-26,265800.0,25111455.0,30.96,1.2,25.03,24487920.0,241100.0,259200.0,22777922.5,0.0,0.99,11000.0,0.03,11000.0,500.0,0.99,0.0,1.04,0.0,500.0,22.76,0.0,99.99,99.99,30.0,2834.25,0.03,99.87,5.98,0.787,88.4,1.1023,94.475
2024-08-27,260400.0,24634881.6,30.42,1.18,24.68,24265926.0,238400.0,256500.0,22553593.6,0.0,0.0,0.0,0.25,0.0,2700.0,0.0,0.0,0.0,0.0,2700.0,22.64,0.25,98.87,98.87,2730.0,258268.92,0.29,98.76,4.24,0.8177,90.22,1.0799,94.604
2024-08-28,260400.0,24702064.8,34.49,1.19,24.7,24332103.0,238400.0,256500.0,22615100.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.65,0.0,98.87,98.87,2730.0,258973.26,0.28,98.76,4.24,0.8174,90.21,1.0799,94.862
2024-08-29,260400.0,24915592.8,34.4,1.19,24.74,24542433.0,238400.0,256500.0,22810588.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,98.87,98.87,2730.0,261211.86,0.28,98.77,4.27,0.8168,90.17,1.0799,95.682
2024-08-30,24226.0,2319227.66,3.2,0.11,2.26,1499465.98,8563.0,15663.0,819761.68,0.0,0.0,0.0,21.85,0.0,229837.0,0.0,0.0,0.0,0.0,240837.0,0.82,22.89,75.83,75.83,2730.0,261351.09,0.28,74.6,39.31,0.377,44.19,2.1452,95.733
2024-09-02,3900.0,373467.9,0.51,0.02,0.37,0.0,3900.0,0.0,373467.9,0.0,0.0,0.0,0.45,0.0,4663.0,0.0,0.0,0.0,0.0,15663.0,0.37,1.44,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,95.761
2024-09-03,3900.0,369661.5,0.51,0.02,0.37,0.0,3900.0,0.0,369661.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,94.785
2024-09-04,3900.0,366139.8,0.48,0.02,0.37,0.0,3900.0,0.0,366139.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,93.882
2024-09-05,3900.0,364022.1,0.52,0.02,0.37,0.0,3900.0,0.0,364022.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,93.339
2024-09-06,3900.0,360172.8,0.52,0.02,0.37,0.0,3900.0,0.0,360172.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,100.0,99.24,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9924,92.352
2024-09-09,3900.0,363390.3,0.53,0.02,0.36,0.0,3900.0,0.0,363390.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,100.0,99.24,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9924,93.177
2024-09-10,3900.0,360980.1,0.53,0.02,0.36,0.0,3900.0,0.0,360980.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,100.0,99.24,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9924,92.559
2024-09-11,3900.0,361042.5,0.54,0.02,0.36,0.0,3900.0,0.0,361042.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,100.0,99.24,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9924,92.575
2024-09-12,3900.0,363846.6,0.54,0.02,0.36,0.0,3900.0,0.0,363846.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,100.0,99.24,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9924,93.294
2024-09-13,4025.0,378362.08,0.56,0.02,0.37,0.0,4025.0,0.0,378362.08,125.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.37,0.0,100.0,99.26,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9926,94.003
2024-09-16,4025.0,377609.4,0.56,0.02,0.38,0.0,4025.0,0.0,377609.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,100.0,99.26,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9926,93.816
2024-09-17,26025.0,2451164.63,3.67,0.12,2.44,2072070.0,26025.0,22000.0,2451164.63,0.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,2.07,22000.0,0.0,2.45,0.0,100.0,99.88,0.0,0.0,0.0,100.0,15.47,0.7385,84.53,0.9988,94.185
2024-09-18,26025.0,2437475.48,4.21,0.12,2.44,2060498.0,26025.0,22000.0,2437475.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,100.0,99.88,0.0,0.0,0.0,100.0,15.47,0.7385,84.53,0.9988,93.659
2024-09-19,48025.0,4567897.88,7.96,0.22,4.5,2092530.0,26025.0,22000.0,2475367.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,100.0,99.88,0.0,0.0,0.0,100.0,8.38,0.8465,91.62,1.8432,95.115
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,26025.0,0.0,0.0,0.0,0.0,22000.0,0.0,2.07,0.0,0.0,2130.0,199657.68,0.2,0.0,0.0,0.0,0.0,0.0,93.736
2024-09-23,4025.0,378885.33,0.67,0.02,0.37,0.0,4025.0,0.0,378885.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4025.0,0.0,0.37,0.0,100.0,99.26,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9926,94.133
2024-09-24,4025.0,381666.6,0.68,0.02,0.38,0.0,4025.0,0.0,381666.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,100.0,99.26,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9926,94.824
2024-09-25,4025.0,381352.65,0.68,0.02,0.38,0.0,4025.0,0.0,381352.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,100.0,99.26,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9926,94.746
2024-09-26,6883.0,660244.89,1.17,0.03,0.65,137075.4,5454.0,1429.0,523169.5,1429.0,0.0,1429.0,0.0,0.0,0.0,0.0,1429.0,0.14,0.0,0.0,0.52,0.0,100.0,99.45,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.2551,95.924
2024-09-27,1429.0,137792.75,0.22,0.01,0.14,137792.75,1429.0,1429.0,137792.75,0.0,0.0,0.0,0.38,0.0,4025.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,100.0,41.66,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.4166,96.426
2024-09-30,1429.0,136515.23,0.21,0.01,0.14,136515.23,1429.0,1429.0,136515.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,100.0,41.66,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.4166,95.532
2024-10-01,14429.0,1373597.51,2.11,0.07,1.4,1373597.51,1429.0,14429.0,136036.51,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.14,0.0,100.0,97.94,0.0,0.0,0.0,100.0,9.75,0.8241,90.25,9.8897,95.197
2024-10-02,27429.0,2613517.41,3.99,0.13,2.66,2613517.41,14429.0,27429.0,1374838.41,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,1.26,13000.0,0.0,1.38,0.0,100.0,99.79,0.0,0.0,0.0,100.0,47.19,0.4527,47.69,1.897,95.283
2024-10-03,27429.0,2590120.47,3.99,0.13,2.66,2590120.47,16797.0,27429.0,1586140.71,2368.0,0.0,0.0,0.0,0.0,0.0,0.0,2368.0,0.0,0.0,0.0,1.61,0.0,100.0,99.82,0.0,0.0,0.0,100.0,46.86,0.4525,47.99,1.6301,94.43
2024-10-04,27429.0,2598705.75,4.97,0.13,2.64,2598705.75,16797.0,27429.0,1591398.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,100.0,99.82,0.0,0.0,0.0,100.0,46.54,0.4529,48.34,1.6301,94.743
2024-10-07,27429.0,2603615.54,7.83,0.12,2.64,2603615.54,14429.0,27429.0,1369629.54,0.0,0.0,0.0,0.22,0.0,2368.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,100.0,99.79,0.0,0.0,0.0,100.0,46.62,0.4528,48.25,1.897,94.922
2024-10-08,30366.0,2867734.67,8.67,0.14,2.93,2867734.67,17366.0,30366.0,1640027.67,2937.0,0.28,0.0,0.0,2937.0,0.0,0.28,2937.0,0.0,0.0,0.0,1.66,0.0,100.0,99.83,0.0,0.0,0.0,100.0,42.19,0.3884,43.61,1.7456,94.439
2024-10-09,21866.0,2079259.81,5.9,0.1,2.07,2079259.81,8866.0,21866.0,843076.81,0.0,0.0,4500.0,0.82,0.0,8500.0,0.0,0.0,0.43,0.0,13000.0,0.84,1.28,100.0,99.66,0.0,0.0,0.0,100.0,20.54,0.4363,59.53,2.458,95.091
2024-10-10,100295.0,9512980.75,27.34,0.46,9.49,9377440.1,98866.0,98866.0,9377440.1,90000.0,8.51,0.0,0.0,90000.0,0.0,8.51,90000.0,0.0,0.0,13000.0,9.41,1.23,100.0,99.97,0.0,0.0,0.0,100.0,5.81,0.8905,94.19,1.0141,94.85
2024-10-11,100295.0,9570750.67,27.44,0.46,9.56,9434386.92,98866.0,98866.0,9434386.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42,0.0,100.0,99.97,0.0,0.0,0.0,100.0,5.78,0.8911,94.22,1.0141,95.426
2024-10-14,97437.0,9341480.06,26.68,0.44,9.31,9341480.06,97437.0,97437.0,9341480.06,0.0,0.0,0.0,0.14,0.0,1429.0,0.0,0.0,0.0,0.0,1429.0,9.31,0.14,100.0,99.97,0.0,0.0,0.0,100.0,3.01,0.9415,96.99,0.9997,95.872
2024-10-15,107437.0,10222737.99,29.55,0.49,10.33,10222737.99,97437.0,107437.0,9271227.99,0.0,0.99,0.0,0.0,10000.0,0.0,0.99,0.0,0.0,0.0,0.0,9.37,0.0,100.0,99.97,0.0,0.0,0.0,100.0,2.73,0.9468,97.27,1.1023,95.151
2024-10-16,107437.0,10204796.01,34.16,0.49,10.25,10204796.01,107437.0,107437.0,10204796.01,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,10.24,0.0,100.0,99.97,0.0,0.0,0.0,100.0,2.73,0.9468,97.27,0.9997,94.984
2024-10-17,107437.0,10280216.78,34.54,0.49,10.18,10280216.78,107437.0,107437.0,10280216.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16,0.0,100.0,99.97,0.0,0.0,0.0,100.0,2.73,0.9468,97.27,0.9997,95.686
2024-10-18,111937.0,10733750.87,36.26,0.51,10.77,10302241.37,107437.0,107437.0,10302241.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,100.0,99.97,0.0,0.0,0.0,100.0,2.62,0.9489,97.38,1.0416,95.891
2024-10-21,77437.0,7384005.14,26.55,0.35,7.44,7384005.14,77437.0,77437.0,7384005.14,0.0,0.0,0.0,2.92,0.0,30000.0,0.0,0.0,0.0,0.0,30000.0,7.43,2.92,100.0,99.96,0.0,0.0,0.0,100.0,3.79,0.927,96.21,0.9996,95.355
2024-10-22,77437.0,7359535.04,17.63,0.35,7.4,7359535.04,77437.0,77437.0,7359535.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,0.0,100.0,99.96,0.0,0.0,0.0,100.0,3.79,0.927,96.21,0.9996,95.039
2024-10-23,108937.0,10328970.59,24.96,0.5,10.32,10328970.59,108937.0,108937.0,10328970.59,31500.0,2.95,0.0,0.0,31500.0,0.0,2.95,31500.0,0.0,0.0,0.0,10.32,0.0,100.0,99.97,0.0,0.0,0.0,100.0,2.7,0.9475,97.3,0.9997,94.816
2024-10-24,108937.0,10334744.25,24.94,0.5,10.37,10334744.25,108937.0,108937.0,10334744.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36,0.0,100.0,99.93,0.0,0.0,0.0,100.0,2.7,0.9475,97.3,0.9993,94.869
2024-10-25,108937.0,10336922.99,23.84,0.5,10.33,10336922.99,108937.0,108937.0,10336922.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33,0.0,100.0,99.93,0.0,0.0,0.0,100.0,2.7,0.9475,97.3,0.9993,94.889
2024-10-28,108937.0,10367098.54,21.99,0.5,10.33,10367098.54,108937.0,108937.0,10367098.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33,0.0,100.0,99.93,0.0,0.0,0.0,100.0,2.7,0.9475,97.3,0.9993,95.166
2024-10-29,173437.0,16417026.11,30.16,0.79,16.46,10311649.61,108937.0,108937.0,10311649.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35,0.0,100.0,99.93,0.0,0.0,0.0,100.0,1.68,0.9669,98.32,1.5909,94.657
2024-10-30,33437.0,3125991.69,5.69,0.15,3.17,3125991.69,33437.0,33437.0,3125991.69,0.0,0.0,0.0,7.16,0.0,75500.0,0.0,0.0,0.0,0.0,75500.0,3.16,7.14,100.0,99.76,0.0,0.0,0.0,100.0,8.75,0.8402,91.25,0.9976,93.489
