DATE,ALPCV FP Equity_DX_SI_QTY,ALPCV FP Equity_DX_SHORT_INTEREST_VALUE,ALPCV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALPCV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALPCV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALPCV FP Equity_DX_SI_MV,ALPCV FP Equity_DX_DSS,ALPCV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALPCV FP Equity_DX_SUPPLY_SI_QTY,ALPCV FP Equity_DX_BROKER_SI_QTY,ALPCV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALPCV FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALPCV FP Equity_DX_BROKER_SI_MV_INC_x,ALPCV FP Equity_DX_BROKER_SI_QTY_ADD,ALPCV FP Equity_DX_SUPPLY_SI_MV_DEC,ALPCV FP Equity_DX_BROKER_SI_QTY_INC,ALPCV FP Equity_DX_SUPPLY_SI_QTY_DEC,ALPCV FP Equity_DX_BROKER_SI_MV_INC_y,ALPCV FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALPCV FP Equity_DX_BROKER_SI_MV_ADD,ALPCV FP Equity_DX_SUPPLY_SI_QTY_ADD,ALPCV FP Equity_DX_BROKER_SI_QTY_DEC,ALPCV FP Equity_DX_SUPPLY_SI_MV,ALPCV FP Equity_DX_BROKER_SI_MV_DEC,ALPCV FP Equity_DX_SUPPLY_SI_MV_RMV,ALPCV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALPCV FP Equity_DX_UTILIZATION_QUANTITY,ALPCV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALPCV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALPCV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALPCV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALPCV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALPCV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALPCV FP Equity_DX_BROKER_SI_CON_RATIO,ALPCV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALPCV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALPCV FP Equity_PX_LAST
2020-12-18,4000.0,7640.0,0.18,0.02,0.09,0.01,0.0,3820.0,2000.0,2000.0,3820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.91
2020-12-21,4000.0,7120.0,0.18,0.02,0.09,0.01,0.0,3560.0,2000.0,2000.0,3560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.78
2020-12-22,4000.0,7280.0,0.18,0.02,0.09,0.01,0.0,3640.0,2000.0,2000.0,3640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.82
2020-12-23,4000.0,7880.0,0.18,0.02,0.09,0.01,0.0,3940.0,2000.0,2000.0,3940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.97
2020-12-24,4000.0,8000.0,0.18,0.02,0.09,0.01,0.0,4000.0,2000.0,2000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,2.0
2020-12-25,4000.0,8000.0,0.18,0.03,0.09,0.01,0.0,4000.0,2000.0,2000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,0.0
2020-12-28,4000.0,8000.0,0.18,0.03,0.09,0.01,0.0,4000.0,2000.0,2000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,2.0
2020-12-29,4000.0,8000.0,0.18,0.03,0.09,0.01,0.0,4000.0,2000.0,2000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,2.0
2020-12-30,4000.0,7940.0,0.18,0.03,0.09,0.01,0.0,3970.0,2000.0,2000.0,3970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.985
2020-12-31,4000.0,7880.0,0.18,0.03,0.09,0.01,0.0,3940.0,2000.0,2000.0,3940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.97
2021-01-01,4000.0,7880.0,0.18,0.03,0.09,0.01,0.0,3940.0,2000.0,2000.0,3940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,0.0
2021-01-04,4000.0,7760.0,0.18,0.03,0.09,0.01,0.0,3880.0,2000.0,2000.0,3880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.94
2021-01-05,29200.0,55480.0,1.28,0.29,0.67,0.06,0.0,27740.0,14600.0,14600.0,27740.0,0.0,0.0,12600.0,0.0,0.0,0.0,0.0,0.0,0.02,12600.0,0.0,0.03,0.0,0.0,100.0,51.77,0.0,0.0,0.0,0.0,100.0,7.35,0.8638,92.65,1.0355,1.9
2021-01-06,29200.0,54312.0,1.28,0.3,0.67,0.06,0.0,27156.0,14600.0,14600.0,27156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,51.77,0.0,0.0,0.0,0.0,100.0,7.35,0.8638,92.65,1.0355,1.86
2021-01-07,29200.0,53582.0,1.28,0.3,0.67,0.05,0.0,26791.0,14600.0,14600.0,26791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,51.77,0.0,0.0,0.0,0.0,100.0,7.35,0.8638,92.65,1.0355,1.835
2021-01-08,31200.0,58188.0,1.37,0.33,0.72,0.06,0.0,29094.0,15600.0,15600.0,29094.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,55.32,0.0,0.0,0.0,0.0,100.0,7.09,0.8046,89.35,1.1064,1.865
2021-01-11,31200.0,57408.0,1.37,0.36,0.72,0.06,0.0,28704.0,15600.0,15600.0,28704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,55.32,0.0,0.0,0.0,0.0,100.0,7.09,0.8046,89.35,1.1064,1.84
2021-01-12,31200.0,54600.0,1.37,0.39,0.72,0.06,0.0,27300.0,15600.0,15600.0,27300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,55.32,0.0,0.0,0.0,0.0,100.0,7.09,0.805,89.37,1.1064,1.75
2021-01-13,31200.0,54600.0,1.37,0.41,0.72,0.05,0.0,27300.0,15600.0,15600.0,27300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,55.32,0.0,0.0,0.0,0.0,100.0,7.09,0.8046,89.35,1.1064,1.75
2021-01-14,31200.0,55536.0,1.37,0.44,0.72,0.05,0.0,27768.0,15600.0,15600.0,27768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,55.32,0.0,0.0,0.0,0.0,100.0,7.09,0.8048,89.36,1.1064,1.78
2021-01-15,31200.0,55692.0,1.37,0.45,0.72,0.06,0.0,27846.0,15600.0,15600.0,27846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,55.32,0.0,0.0,0.0,0.0,100.0,7.09,0.8045,89.34,1.1064,1.785
2021-01-18,18600.0,34038.0,0.82,0.27,0.43,0.03,0.0,5490.0,15600.0,3000.0,28548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12600.0,0.03,0.02,0.0,100.0,85.25,0.0,0.0,0.0,0.0,100.0,12.82,0.6729,80.77,1.0164,1.83
2021-01-19,5000.0,9100.0,0.22,0.08,0.11,0.01,0.0,5460.0,2000.0,3000.0,3640.0,0.0,0.0,0.0,0.02,0.0,13600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,33.22,0.5563,66.78,1.6667,1.82
2021-01-20,4000.0,7280.0,0.18,0.08,0.09,0.01,0.0,3640.0,2000.0,2000.0,3640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,33.43,1.0,100.0,1.3333,1.82
2021-01-21,4000.0,7000.0,0.18,0.09,0.09,0.01,0.0,3500.0,2000.0,2000.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,52.63,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.0526,1.75
2021-01-22,4000.0,6680.0,0.18,0.09,0.09,0.01,0.0,3340.0,2000.0,2000.0,3340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.67
2021-01-25,4000.0,5760.0,0.18,0.09,0.09,0.01,0.0,2880.0,2000.0,2000.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.44
2021-01-26,4000.0,6000.0,0.18,0.09,0.09,0.01,0.0,3000.0,2000.0,2000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.5
2021-01-27,4000.0,6000.0,0.18,0.1,0.09,0.01,0.0,3000.0,2000.0,2000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.5
2021-01-28,4000.0,5800.0,0.18,0.11,0.09,0.01,0.0,2900.0,2000.0,2000.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.45
2021-01-29,4000.0,5720.0,0.18,0.12,0.09,0.01,0.0,2860.0,2000.0,2000.0,2860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,62.5,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.25,1.43
2021-02-01,4000.0,5860.0,0.18,0.12,0.09,0.01,0.0,2930.0,2000.0,2000.0,2930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.465
2021-02-02,4000.0,6120.0,0.18,0.13,0.09,0.01,0.0,3060.0,2000.0,2000.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.53
2021-02-03,4000.0,6120.0,0.18,0.13,0.09,0.01,0.0,3060.0,2000.0,2000.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.53
2021-02-04,4000.0,6120.0,0.18,0.13,0.09,0.01,0.0,3060.0,2000.0,2000.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.53
2021-02-05,4000.0,6040.0,0.18,0.13,0.09,0.01,0.0,3020.0,2000.0,2000.0,3020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.51
2021-02-08,4000.0,6120.0,0.18,0.15,0.09,0.01,0.0,3060.0,2000.0,2000.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.53
2021-02-09,4000.0,6380.0,0.18,0.15,0.09,0.01,0.0,3190.0,2000.0,2000.0,3190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.595
2021-02-10,4000.0,6220.0,0.18,0.15,0.09,0.01,0.0,3110.0,2000.0,2000.0,3110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.555
2021-02-11,4000.0,6200.0,0.18,0.15,0.09,0.01,0.0,3100.0,2000.0,2000.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.55
2021-02-12,4000.0,6200.0,0.18,0.15,0.09,0.01,0.0,3100.0,2000.0,2000.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.55
2021-02-15,4000.0,6380.0,0.18,0.14,0.09,0.01,0.0,3190.0,2000.0,2000.0,3190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.595
2021-02-16,4000.0,6240.0,0.18,0.14,0.09,0.01,0.0,3120.0,2000.0,2000.0,3120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.56
2021-02-17,4000.0,6400.0,0.18,0.14,0.09,0.01,0.0,3200.0,2000.0,2000.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.6
2021-02-18,4000.0,6340.0,0.18,0.14,0.09,0.01,0.0,3170.0,2000.0,2000.0,3170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.585
2021-02-19,4000.0,6440.0,0.18,0.13,0.09,0.01,0.0,3220.0,2000.0,2000.0,3220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.61
2021-02-22,4000.0,6320.0,0.18,0.13,0.09,0.01,0.0,3160.0,2000.0,2000.0,3160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.58
2021-02-23,4000.0,6020.0,0.18,0.14,0.09,0.01,0.0,3010.0,2000.0,2000.0,3010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.505
2021-02-24,4000.0,6200.0,0.18,0.14,0.09,0.01,0.0,3100.0,2000.0,2000.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.55
2021-02-25,4000.0,5720.0,0.18,0.14,0.09,0.01,0.0,2860.0,2000.0,2000.0,2860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.43
2021-02-26,4000.0,5160.0,0.18,0.13,0.09,0.01,0.0,2580.0,2000.0,2000.0,2580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.29
2021-03-01,4000.0,5340.0,0.18,0.12,0.09,0.01,0.0,2670.0,2000.0,2000.0,2670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.335
2021-03-02,4000.0,5460.0,0.18,0.12,0.09,0.01,0.0,2730.0,2000.0,2000.0,2730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.365
2021-03-03,4000.0,5420.0,0.18,0.13,0.09,0.01,0.0,2710.0,2000.0,2000.0,2710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.355
2021-03-04,4000.0,5480.0,0.18,0.13,0.09,0.01,0.0,2740.0,2000.0,2000.0,2740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.37
2021-03-05,4000.0,5480.0,0.18,0.14,0.09,0.01,0.0,2740.0,2000.0,2000.0,2740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.37
2021-03-08,4000.0,5560.0,0.18,0.15,0.09,0.01,0.0,2780.0,2000.0,2000.0,2780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.39
2021-03-09,4000.0,5560.0,0.18,0.16,0.09,0.01,0.0,2780.0,2000.0,2000.0,2780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.39
2021-03-10,4000.0,5600.0,0.18,0.16,0.09,0.01,0.0,2800.0,2000.0,2000.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.4
2021-03-11,4000.0,5600.0,0.18,0.16,0.09,0.01,0.0,2800.0,2000.0,2000.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,1.4
2021-03-12,4000.0,8520.0,0.18,0.17,0.09,0.01,0.0,4260.0,2000.0,2000.0,4260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.3333,2.13
2021-03-15,2000.0,3870.0,0.09,0.03,0.05,0.0,0.0,3870.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.6667,1.935
2021-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,3200.0,6032.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.885
2021-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,5580.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.86
2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,5400.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.8
2021-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,5235.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.745
2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,5568.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.74
2021-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,5310.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.77
2021-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,5280.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.76
2021-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,5190.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.73
2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,5145.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.715
2021-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,5340.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.78
2021-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,5295.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.765
2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,5340.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.78
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,4980.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.66
2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,4980.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,4980.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,4860.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.62
2021-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,4686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.562
