DATE,PAEEM FP Equity_DX_SI_QTY,PAEEM FP Equity_DX_SHORT_INTEREST_VALUE,PAEEM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PAEEM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PAEEM FP Equity_DX_SI_MV,PAEEM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PAEEM FP Equity_DX_SUPPLY_SI_QTY,PAEEM FP Equity_DX_BROKER_SI_QTY,PAEEM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PAEEM FP Equity_DX_SUPPLY_SI_QTY_INC_x,PAEEM FP Equity_DX_BROKER_SI_MV_INC_x,PAEEM FP Equity_DX_BROKER_SI_QTY_ADD,PAEEM FP Equity_DX_SUPPLY_SI_MV_DEC,PAEEM FP Equity_DX_BROKER_SI_QTY_INC,PAEEM FP Equity_DX_SUPPLY_SI_QTY_DEC,PAEEM FP Equity_DX_BROKER_SI_MV_INC_y,PAEEM FP Equity_DX_SUPPLY_SI_QTY_INC_y,PAEEM FP Equity_DX_BROKER_SI_MV_ADD,PAEEM FP Equity_DX_SUPPLY_SI_QTY_ADD,PAEEM FP Equity_DX_BROKER_SI_QTY_DEC,PAEEM FP Equity_DX_SUPPLY_SI_MV,PAEEM FP Equity_DX_BROKER_SI_MV_DEC,PAEEM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PAEEM FP Equity_DX_UTILIZATION_QUANTITY,PAEEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PAEEM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PAEEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PAEEM FP Equity_DX_ACTIVE_UTILIZATION_MV,PAEEM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PAEEM FP Equity_DX_BROKER_SI_CON_RATIO,PAEEM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PAEEM FP Equity_DX_DEMAND_SUPPLY_RATIO,PAEEM FP Equity_PX_LAST
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6602.88,0.01,0.0,0.0,0.0,0.0,0.0,21.72
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6463.95,0.01,0.0,0.0,0.0,0.0,0.0,21.263
2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6528.4,0.01,0.0,0.0,0.0,0.0,0.0,21.475
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6457.26,0.01,0.0,0.0,0.0,0.0,0.0,21.241
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6582.21,0.01,0.0,0.0,0.0,0.0,0.0,21.652
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6584.64,0.01,0.0,0.0,0.0,0.0,0.0,21.66
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6605.92,0.01,0.0,0.0,0.0,0.0,0.0,21.73
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6629.94,0.01,0.0,0.0,0.0,0.0,0.0,21.809
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6601.06,0.01,0.0,0.0,0.0,0.0,0.0,21.714
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6608.96,0.01,0.0,0.0,0.0,0.0,0.0,21.74
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6611.39,0.01,0.0,0.0,0.0,0.0,0.0,21.748
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6631.76,0.01,0.0,0.0,0.0,0.0,0.0,21.815
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6642.4,0.01,0.0,0.0,0.0,0.0,0.0,21.85
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6714.14,0.01,0.0,0.0,0.0,0.0,0.0,22.086
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6768.56,0.01,0.0,0.0,0.0,0.0,0.0,22.265
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6733.3,0.01,0.0,0.0,0.0,0.0,0.0,22.149
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6733.6,0.01,0.0,0.0,0.0,0.0,0.0,22.15
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6764.0,0.01,0.0,0.0,0.0,0.0,0.0,22.25
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6698.34,0.01,0.0,0.0,0.0,0.0,0.0,22.034
2024-06-26,287.0,6319.17,0.02,0.0,0.01,6319.17,287.0,287.0,6319.17,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.01,287.0,0.0,0.01,0.0,100.0,94.41,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9441,22.018
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,287.0,0.0,0.0,0.0,0.0,287.0,0.0,0.01,0.0,0.0,304.0,6681.01,0.01,0.0,0.0,0.0,0.0,0.0,21.977
2024-06-28,287.0,6329.21,0.02,0.0,0.01,6329.21,287.0,287.0,6329.21,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.01,287.0,0.0,0.01,0.0,100.0,94.41,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9441,22.053
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,287.0,0.0,0.0,0.0,0.0,287.0,0.0,0.01,0.0,0.0,304.0,6700.77,0.01,0.0,0.0,0.0,0.0,0.0,22.042
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6684.05,0.01,0.0,0.0,0.0,0.0,0.0,21.987
2024-07-03,287.0,6384.32,0.02,0.0,0.01,6384.32,287.0,287.0,6384.32,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.01,287.0,0.0,0.01,0.0,100.0,94.41,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9441,22.245
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,287.0,0.0,0.0,0.0,0.0,287.0,0.0,0.01,0.0,0.0,304.0,6775.25,0.01,0.0,0.0,0.0,0.0,0.0,22.287
2024-07-05,287.0,6359.35,0.03,0.0,0.01,6359.35,287.0,287.0,6359.35,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.01,287.0,0.0,0.01,0.0,100.0,94.41,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9441,22.158
2024-07-08,287.0,6373.12,0.03,0.0,0.01,6373.12,287.0,287.0,6373.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,94.41,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9441,22.206
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,287.0,0.0,0.0,0.0,0.0,287.0,0.0,0.01,0.0,0.0,304.0,6761.87,0.01,0.0,0.0,0.0,0.0,0.0,22.243
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,6792.27,0.01,0.0,0.0,0.0,0.0,0.0,22.343
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,7323.7,0.01,0.0,0.0,0.0,0.0,0.0,22.604
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,7327.91,0.01,0.0,0.0,0.0,0.0,0.0,22.617
2024-07-15,306.0,6848.28,0.03,0.0,0.01,6848.28,306.0,306.0,6848.28,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.01,306.0,0.0,0.01,0.0,100.0,94.44,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9444,22.38
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,306.0,0.0,0.0,0.0,0.0,306.0,0.0,0.01,0.0,0.0,324.0,7249.82,0.01,0.0,0.0,0.0,0.0,0.0,22.376
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,7158.13,0.01,0.0,0.0,0.0,0.0,0.0,22.093
2024-07-18,327.0,7186.81,0.03,0.0,0.01,7186.81,327.0,327.0,7186.81,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.01,327.0,0.0,0.01,0.0,100.0,94.51,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9451,21.978
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,327.0,0.0,0.0,0.0,0.0,327.0,0.0,0.01,0.0,0.0,346.0,7543.15,0.01,0.0,0.0,0.0,0.0,0.0,21.801
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,7616.5,0.01,0.0,0.0,0.0,0.0,0.0,22.013
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,7580.17,0.01,0.0,0.0,0.0,0.0,0.0,21.908
2024-07-24,327.0,7130.56,0.03,0.0,0.01,7130.56,327.0,327.0,7130.56,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.01,327.0,0.0,0.01,0.0,100.0,94.51,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9451,21.806
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,327.0,0.0,0.0,0.0,0.0,327.0,0.0,0.01,0.0,0.0,369.0,7999.18,0.01,0.0,0.0,0.0,0.0,0.0,21.678
2024-07-26,349.0,7654.62,0.03,0.0,0.01,7654.62,349.0,349.0,7654.62,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.01,349.0,0.0,0.01,0.0,100.0,94.58,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9458,21.933
2024-07-29,349.0,7605.41,0.03,0.0,0.01,0.0,349.0,0.0,7605.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.01,0.01,100.0,94.58,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9458,21.792
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,8059.33,0.01,0.0,0.0,0.0,0.0,0.0,21.841
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,8178.15,0.01,0.0,0.0,0.0,0.0,0.0,22.163
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,8636.57,0.01,0.0,0.0,0.0,0.0,0.0,21.976
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,8388.19,0.01,0.0,0.0,0.0,0.0,0.0,21.344
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,8172.04,0.01,0.0,0.0,0.0,0.0,0.0,20.794
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,10317.01,0.01,0.0,0.0,0.0,0.0,0.0,20.927
2024-08-07,372.0,7939.97,0.03,0.0,0.01,7939.97,372.0,372.0,7939.97,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.01,372.0,0.0,0.01,0.0,100.0,94.66,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9466,21.344
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,372.0,0.0,0.0,0.0,0.0,372.0,0.0,0.01,0.0,0.0,418.0,8994.94,0.01,0.0,0.0,0.0,100.0,0.0,21.519
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,9047.61,0.01,0.0,0.0,0.0,0.0,0.0,21.645
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,9086.9,0.01,0.0,0.0,0.0,0.0,0.0,21.739
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,9106.55,0.01,0.0,0.0,0.0,0.0,0.0,21.786
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,9044.27,0.01,0.0,0.0,0.0,0.0,0.0,21.637
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,9686.12,0.01,0.0,0.0,0.0,0.0,0.0,21.964
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,9750.95,0.01,0.0,0.0,0.0,0.0,0.0,22.111
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,9808.28,0.01,0.0,0.0,0.0,0.0,0.0,22.241
2024-08-20,418.0,9196.0,0.05,0.0,0.01,9196.0,418.0,418.0,9196.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.01,418.0,0.0,0.01,0.0,100.0,77.26,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.7726,22.0
2024-08-21,418.0,9218.57,0.05,0.0,0.01,9218.57,418.0,418.0,9218.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,100.0,94.78,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9478,22.054
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,418.0,0.0,0.0,0.0,0.0,418.0,0.0,0.01,0.0,0.0,463.0,10117.01,0.01,0.0,0.0,0.0,100.0,0.0,21.851
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,10234.62,0.01,0.0,0.0,0.0,0.0,0.0,22.105
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,10196.19,0.01,0.0,0.0,0.0,0.0,0.0,22.022
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,10209.15,0.01,0.0,0.0,0.0,0.0,0.0,22.05
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,10186.0,0.01,0.0,0.0,0.0,0.0,0.0,22.0
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,10747.6,0.01,0.0,0.0,0.0,0.0,0.0,22.16
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,10696.19,0.01,0.0,0.0,0.0,0.0,0.0,22.054
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,10689.4,0.01,0.0,0.0,0.0,0.0,0.0,22.04
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,10689.4,0.01,0.0,0.0,0.0,0.0,0.0,22.04
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,10631.2,0.01,0.0,0.0,0.0,0.0,0.0,21.92
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,11120.63,0.01,0.0,0.0,0.0,0.0,0.0,21.891
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,10985.5,0.01,0.0,0.0,0.0,0.0,0.0,21.625
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,11020.55,0.01,0.0,0.0,0.0,0.0,0.0,21.694
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,11050.52,0.01,0.0,0.0,0.0,0.0,0.0,21.753
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,11060.68,0.01,0.0,0.0,0.0,0.0,0.0,21.773
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,11631.65,0.01,0.0,0.0,0.0,0.0,0.0,21.864
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,11776.35,0.01,0.0,0.0,0.0,0.0,0.0,22.136
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,11686.98,0.01,0.0,0.0,0.0,0.0,0.0,21.968
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,11746.56,0.01,0.0,0.0,0.0,0.0,0.0,22.08
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,11708.26,0.01,0.0,0.0,0.0,0.0,0.0,22.008
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,12404.25,0.01,0.0,0.0,0.0,0.0,0.0,22.35
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,12434.22,0.01,0.0,0.0,0.0,0.0,0.0,22.404
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,12589.62,0.01,0.0,0.0,0.0,0.0,0.0,22.684
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,12977.01,0.01,0.0,0.0,0.0,0.0,0.0,23.382
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,12949.26,0.01,0.0,0.0,0.0,0.0,0.0,23.332
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,13804.15,0.01,0.0,0.0,0.0,0.0,0.0,23.924
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,13914.93,0.01,0.0,0.0,0.0,0.0,0.0,24.116
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,13711.83,0.01,0.0,0.0,0.0,0.0,0.0,23.764
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,13798.96,0.01,0.0,0.0,0.0,0.0,0.0,23.915
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,14038.99,0.01,0.0,0.0,0.0,0.0,0.0,24.331
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,14488.34,0.01,0.0,0.0,0.0,0.0,0.0,24.228
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,14594.19,0.01,0.0,0.0,0.0,0.0,0.0,24.405
